Old URL,Expected New URL,Actual Behavior,Status,Category
"/ci/recipes/set-up","/docs/ci/recipes/set-up","Stays at /ci/recipes/set-up","No Redirect","🔴 No Redirect"
"/ci/recipes/set-up/monorepo-ci-azure","/docs/ci/recipes/set-up/monorepo-ci-azure","Stays at /ci/recipes/set-up/monorepo-ci-azure","No Redirect","🔴 No Redirect"
"/ci/recipes/set-up/monorepo-ci-circle-ci","/docs/ci/recipes/set-up/monorepo-ci-circle-ci","Stays at /ci/recipes/set-up/monorepo-ci-circle-ci","No Redirect","🔴 No Redirect"
"/ci/recipes/set-up/monorepo-ci-github-actions","/docs/ci/recipes/set-up/monorepo-ci-github-actions","Stays at /ci/recipes/set-up/monorepo-ci-github-actions","No Redirect","🔴 No Redirect"
"/ci/recipes/set-up/monorepo-ci-jenkins","/docs/ci/recipes/set-up/monorepo-ci-jenkins","Stays at /ci/recipes/set-up/monorepo-ci-jenkins","No Redirect","🔴 No Redirect"
"/ci/recipes/set-up/monorepo-ci-gitlab","/docs/ci/recipes/set-up/monorepo-ci-gitlab","Stays at /ci/recipes/set-up/monorepo-ci-gitlab","No Redirect","🔴 No Redirect"
"/ci/recipes/set-up/monorepo-ci-bitbucket-pipelines","/docs/ci/recipes/set-up/monorepo-ci-bitbucket-pipelines","Stays at /ci/recipes/set-up/monorepo-ci-bitbucket-pipelines","No Redirect","🔴 No Redirect"
"/ci/recipes/security","/docs/ci/recipes/security","Stays at /ci/recipes/security","No Redirect","🔴 No Redirect"
"/ci/recipes/security/google-auth","/docs/ci/recipes/security/google-auth","Stays at /ci/recipes/security/google-auth","No Redirect","🔴 No Redirect"
"/ci/recipes/security/access-tokens","/docs/ci/recipes/security/access-tokens","Stays at /ci/recipes/security/access-tokens","No Redirect","🔴 No Redirect"
"/ci/recipes/security/personal-access-tokens","/docs/ci/recipes/security/personal-access-tokens","Stays at /ci/recipes/security/personal-access-tokens","No Redirect","🔴 No Redirect"
"/ci/recipes/security/encryption","/docs/ci/recipes/security/encryption","Stays at /ci/recipes/security/encryption","No Redirect","🔴 No Redirect"
"/ci/recipes/source-control-integration","/docs/ci/recipes/source-control-integration","Stays at /ci/recipes/source-control-integration","No Redirect","🔴 No Redirect"
"/ci/recipes/source-control-integration/github","/docs/ci/recipes/source-control-integration/github","Stays at /ci/recipes/source-control-integration/github","No Redirect","🔴 No Redirect"
"/ci/recipes/source-control-integration/bitbucket","/docs/ci/recipes/source-control-integration/bitbucket","Stays at /ci/recipes/source-control-integration/bitbucket","No Redirect","🔴 No Redirect"
"/ci/recipes/source-control-integration/gitlab","/docs/ci/recipes/source-control-integration/gitlab","Stays at /ci/recipes/source-control-integration/gitlab","No Redirect","🔴 No Redirect"
"/ci/recipes/source-control-integration/azure-devops","/docs/ci/recipes/source-control-integration/azure-devops","Stays at /ci/recipes/source-control-integration/azure-devops","No Redirect","🔴 No Redirect"
"/ci/recipes/dte","/docs/ci/recipes/dte","Stays at /ci/recipes/dte","No Redirect","🔴 No Redirect"
"/ci/recipes/dte/github-dte","/docs/ci/recipes/dte/github-dte","Stays at /ci/recipes/dte/github-dte","No Redirect","🔴 No Redirect"
"/ci/recipes/dte/circle-ci-dte","/docs/ci/recipes/dte/circle-ci-dte","Stays at /ci/recipes/dte/circle-ci-dte","No Redirect","🔴 No Redirect"
"/ci/recipes/dte/azure-dte","/docs/ci/recipes/dte/azure-dte","Stays at /ci/recipes/dte/azure-dte","No Redirect","🔴 No Redirect"
"/ci/recipes/dte/bitbucket-dte","/docs/ci/recipes/dte/bitbucket-dte","Stays at /ci/recipes/dte/bitbucket-dte","No Redirect","🔴 No Redirect"
"/ci/recipes/dte/gitlab-dte","/docs/ci/recipes/dte/gitlab-dte","Stays at /ci/recipes/dte/gitlab-dte","No Redirect","🔴 No Redirect"
"/ci/recipes/dte/jenkins-dte","/docs/ci/recipes/dte/jenkins-dte","Stays at /ci/recipes/dte/jenkins-dte","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise","/docs/ci/recipes/enterprise","Stays at /ci/recipes/enterprise","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/single-tenant","/docs/ci/recipes/enterprise/single-tenant","Stays at /ci/recipes/enterprise/single-tenant","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/single-tenant/overview","/docs/ci/recipes/enterprise/single-tenant/overview","Stays at /ci/recipes/enterprise/single-tenant/overview","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/single-tenant/auth-github","/docs/ci/recipes/enterprise/single-tenant/auth-github","Stays at /ci/recipes/enterprise/single-tenant/auth-github","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/single-tenant/auth-gitlab","/docs/ci/recipes/enterprise/single-tenant/auth-gitlab","Stays at /ci/recipes/enterprise/single-tenant/auth-gitlab","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/single-tenant/auth-bitbucket","/docs/ci/recipes/enterprise/single-tenant/auth-bitbucket","Stays at /ci/recipes/enterprise/single-tenant/auth-bitbucket","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/single-tenant/auth-bitbucket-data-center","/docs/ci/recipes/enterprise/single-tenant/auth-bitbucket-data-center","Stays at /ci/recipes/enterprise/single-tenant/auth-bitbucket-data-center","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/single-tenant/auth-saml","/docs/ci/recipes/enterprise/single-tenant/auth-saml","Stays at /ci/recipes/enterprise/single-tenant/auth-saml","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/single-tenant/custom-github-app","/docs/ci/recipes/enterprise/single-tenant/custom-github-app","Stays at /ci/recipes/enterprise/single-tenant/custom-github-app","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/conformance","/docs/ci/recipes/enterprise/conformance","Stays at /ci/recipes/enterprise/conformance","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/conformance/configure-conformance-rules-in-nx-cloud","/docs/ci/recipes/enterprise/conformance/configure-conformance-rules-in-nx-cloud","Stays at /ci/recipes/enterprise/conformance/configure-conformance-rules-in-nx-cloud","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/conformance/publish-conformance-rules-to-nx-cloud","/docs/ci/recipes/enterprise/conformance/publish-conformance-rules-to-nx-cloud","Stays at /ci/recipes/enterprise/conformance/publish-conformance-rules-to-nx-cloud","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/polygraph","/docs/ci/recipes/enterprise/polygraph","Stays at /ci/recipes/enterprise/polygraph","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/metadata-only-workspace","/docs/ci/recipes/enterprise/metadata-only-workspace","Stays at /ci/recipes/enterprise/metadata-only-workspace","No Redirect","🔴 No Redirect"
"/ci/recipes/enterprise/custom-workflows","/docs/ci/recipes/enterprise/custom-workflows","Stays at /ci/recipes/enterprise/custom-workflows","No Redirect","🔴 No Redirect"
"/ci/recipes/other","/docs/ci/recipes/other","Stays at /ci/recipes/other","No Redirect","🔴 No Redirect"
"/ci/recipes/other/record-commands","/docs/ci/recipes/other/record-commands","Stays at /ci/recipes/other/record-commands","No Redirect","🔴 No Redirect"
"/ci/recipes/other/ci-deployment","/docs/ci/recipes/other/ci-deployment","Stays at /ci/recipes/other/ci-deployment","No Redirect","🔴 No Redirect"
"/ci/recipes/other/cipe-affected-project-graph","/docs/ci/recipes/other/cipe-affected-project-graph","Stays at /ci/recipes/other/cipe-affected-project-graph","No Redirect","🔴 No Redirect"
"/ci/reference","/docs/ci/reference","Stays at /ci/reference","No Redirect","🔴 No Redirect"
"/ci/reference/config","/docs/ci/reference/config","Stays at /ci/reference/config","No Redirect","🔴 No Redirect"
"/ci/reference/nx-cloud-cli","/docs/ci/reference/nx-cloud-cli","Stays at /ci/reference/nx-cloud-cli","No Redirect","🔴 No Redirect"
"/ci/reference/launch-templates","/docs/ci/reference/launch-templates","Stays at /ci/reference/launch-templates","No Redirect","🔴 No Redirect"
"/ci/reference/assignment-rules","/docs/ci/reference/assignment-rules","Stays at /ci/reference/assignment-rules","No Redirect","🔴 No Redirect"
"/ci/reference/custom-steps","/docs/ci/reference/custom-steps","Stays at /ci/reference/custom-steps","No Redirect","🔴 No Redirect"
"/ci/reference/custom-images","/docs/ci/reference/custom-images","Stays at /ci/reference/custom-images","No Redirect","🔴 No Redirect"
"/ci/reference/env-vars","/docs/ci/reference/env-vars","Stays at /ci/reference/env-vars","No Redirect","🔴 No Redirect"
"/ci/reference/credits-pricing","/docs/ci/reference/credits-pricing","Stays at /ci/reference/credits-pricing","No Redirect","🔴 No Redirect"
"/ci/reference/release-notes","/docs/ci/reference/release-notes","Stays at /ci/reference/release-notes","No Redirect","🔴 No Redirect"
"/ci/troubleshooting","/docs/ci/troubleshooting","Stays at /ci/troubleshooting","No Redirect","🔴 No Redirect"
"/ci/troubleshooting/ci-execution-failed","/docs/ci/troubleshooting/ci-execution-failed","Stays at /ci/troubleshooting/ci-execution-failed","No Redirect","🔴 No Redirect"
"/extending-nx/intro","/docs/extending-nx/intro","Stays at /extending-nx/intro","No Redirect","🔴 No Redirect"
"/extending-nx/intro/getting-started","/docs/extending-nx/intro/getting-started","Stays at /extending-nx/intro/getting-started","No Redirect","🔴 No Redirect"
"/extending-nx/tutorials","/docs/extending-nx/tutorials","Stays at /extending-nx/tutorials","No Redirect","🔴 No Redirect"
"/extending-nx/tutorials/organization-specific-plugin","/docs/extending-nx/tutorials/organization-specific-plugin","Stays at /extending-nx/tutorials/organization-specific-plugin","No Redirect","🔴 No Redirect"
"/extending-nx/tutorials/tooling-plugin","/docs/extending-nx/tutorials/tooling-plugin","Stays at /extending-nx/tutorials/tooling-plugin","No Redirect","🔴 No Redirect"
"/extending-nx/recipes","/docs/extending-nx/recipes","Stays at /extending-nx/recipes","No Redirect","🔴 No Redirect"
"/extending-nx/recipes/local-generators","/docs/extending-nx/recipes/local-generators","Stays at /extending-nx/recipes/local-generators","No Redirect","🔴 No Redirect"
"/extending-nx/recipes/composing-generators","/docs/extending-nx/recipes/composing-generators","Stays at /extending-nx/recipes/composing-generators","No Redirect","🔴 No Redirect"
"/extending-nx/recipes/generator-options","/docs/extending-nx/recipes/generator-options","Stays at /extending-nx/recipes/generator-options","No Redirect","🔴 No Redirect"
"/extending-nx/recipes/creating-files","/docs/extending-nx/recipes/creating-files","Stays at /extending-nx/recipes/creating-files","No Redirect","🔴 No Redirect"
"/extending-nx/recipes/modifying-files","/docs/extending-nx/recipes/modifying-files","Stays at /extending-nx/recipes/modifying-files","No Redirect","🔴 No Redirect"
"/extending-nx/recipes/create-sync-generator","/docs/extending-nx/recipes/create-sync-generator","Stays at /extending-nx/recipes/create-sync-generator","No Redirect","🔴 No Redirect"
"/extending-nx/recipes/migration-generators","/docs/extending-nx/recipes/migration-generators","Stays at /extending-nx/recipes/migration-generators","No Redirect","🔴 No Redirect"
"/extending-nx/recipes/local-executors","/docs/extending-nx/recipes/local-executors","Stays at /extending-nx/recipes/local-executors","No Redirect","🔴 No Redirect"
"/extending-nx/recipes/compose-executors","/docs/extending-nx/recipes/compose-executors","Stays at /extending-nx/recipes/compose-executors","No Redirect","🔴 No Redirect"
"/extending-nx/recipes/create-preset","/docs/extending-nx/recipes/create-preset","Stays at /extending-nx/recipes/create-preset","No Redirect","🔴 No Redirect"
